These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       2  |     23 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     24 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     25 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     26 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     27 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     28 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     29 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     30 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     31 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     32 |       0 |       35 |       32   |        0   |      29 |       0 |       0 |       0 |       0 |       6    |     0    |
       2  |     33 |      18 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     34 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     35 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     36 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     37 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     38 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     39 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     40 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     41 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     42 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     43 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     44 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     45 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     46 |       0 |       44 |       35   |        0   |      34 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     47 |      21 |       54 |       45   |        0   |      35 |       0 |       0 |       0 |       0 |       7    |     0    |
       2  |     48 |      14 |       57 |       48   |        0   |      42 |       0 |       0 |       0 |       0 |       8    |     0    |
       2  |     49 |      12 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     50 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     51 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     52 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     53 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     54 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     55 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     56 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     57 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     58 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     59 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     60 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     61 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     62 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     63 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     64 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     65 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     66 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     67 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     68 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     69 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     70 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     71 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     72 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     73 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     74 |       0 |       60 |       51   |        0   |      47 |       0 |       0 |       0 |       0 |       9    |     0    |
       2  |     75 |      20 |       71 |       54   |        0   |      52 |       0 |       0 |       0 |       0 |      10    |     0    |
       2  |     76 |       0 |       71 |       54   |        0   |      52 |       0 |       0 |       0 |       0 |      10    |     0    |
       2  |     77 |       0 |       71 |       54   |        0   |      52 |       0 |       0 |       0 |       0 |      10    |     0    |
       2  |     78 |       0 |       71 |       54   |        0   |      52 |       0 |       0 |       0 |       0 |      10    |     0    |
       2  |     79 |       0 |       71 |       54   |        0   |      52 |       0 |       0 |       0 |       0 |      10    |     0    |
